"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,14.993453742,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,14.095554984,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,13.671096233,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,12.551020408,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,12.566666667,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,12.491846053,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,12.491846053,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,12.634238787,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,11.827303132,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,11.373707533,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,10.882016037,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,10.23255814,,
"GBR","United Kingdom","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,8.411993337,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1975","1975",,,"0","Units",,,41.079393399,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1976","1976",,,"0","Units",,,45.702952843,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1977","1977",,,"0","Units",,,45.01607717,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1978","1978",,,"0","Units",,,44.920993228,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1979","1979",,,"0","Units",,,44.408717399,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1980","1980",,,"0","Units",,,44.485417365,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1981","1981",,,"0","Units",,,45.105328377,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1982","1982",,,"0","Units",,,45.020624632,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1983","1983",,,"0","Units",,,44.800916643,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1984","1984",,,"0","Units",,,45.875306289,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1985","1985",,,"0","Units",,,43.707033316,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1986","1986",,,"0","Units",,,43.844381879,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1987","1987",,,"0","Units",,,42.530755712,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1988","1988",,,"0","Units",,,42.700729927,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1989","1989",,,"0","Units",,,43.677895708,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1990","1990",,,"0","Units",,,43.964003512,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1991","1991",,,"0","Units",,,43.704015136,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1992","1992",,,"0","Units",,,43.064055488,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1993","1993",,,"0","Units",,,42.911646586,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1994","1994",,,"0","Units",,,42.859933581,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1995","1995",,,"0","Units",,,42.274221621,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1996","1996",,,"0","Units",,,41.854684512,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1997","1997",,,"0","Units",,,41.333585906,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1998","1998",,,"0","Units",,,41.045203128,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1999","1999",,,"0","Units",,,40.022870212,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2000","2000",,,"0","Units",,,38.867781155,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2001","2001",,,"0","Units",,,39.089541008,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2002","2002",,,"0","Units",,,38.174588146,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2003","2003",,,"0","Units",,,37.263157895,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2004","2004",,,"0","Units",,,36.852207294,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,38.424197162,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,38.199513382,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,37.102539981,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,36.284028174,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,35.013518733,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,34.756452552,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,33.845858159,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,34.247619048,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,33.314009662,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,32.4784689,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,33.133769878,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,32.313503305,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,32.03938648,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,32.701688555,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,31.343002449,,
"JPN","Japan","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,31.969839774,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1997","1997",,,"0","Units",,,20,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1998","1998",,,"0","Units",,,18.35355286,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","1999","1999",,,"0","Units",,,20.004991888,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2000","2000",,,"0","Units",,,21.088,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2001","2001",,,"0","Units",,,21.596153846,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2002","2002",,,"0","Units",,,21.127043091,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2003","2003",,,"0","Units",,,18.300653595,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2004","2004",,,"0","Units",,,17.630010351,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,17.498613422,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,18.257288969,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,16.963142536,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,18.440258652,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,16.293833132,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,16.849731246,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,16.172868038,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,16.294642857,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,15.785440613,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,16.928,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,16.285357737,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,14.995840266,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,14.642857143,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,14.334341906,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,14.280761707,,
"CAN","Canada","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,13.625189107,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,12.5,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,12.5,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,17.312661499,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,16.666666667,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,6.25,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,16.666666667,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,16.666666667,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,14.728682171,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,6.976744186,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,4.4444444444,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,14,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,14.285714286,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,13.178294574,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,12.5,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,11.111111111,,
"MEX","Mexico","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,11.111111111,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,22,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,20,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,31.034482759,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,33.333333333,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,31.06221635,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,30.555555556,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,25,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,31.428571429,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,31.25,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,23.076923077,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,33.333333333,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,29.166666667,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,25,,
"COL","Colombia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,4,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2002","2002",,,"0","Units",,,20.355160932,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2003","2003",,,"0","Units",,,20.689655172,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2004","2004",,,"0","Units",,,20.88376561,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,20.099255583,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,17.802768166,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,17.521704815,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,16.444769568,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,16.432721259,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,14.851117649,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,15.449856429,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,15.965269161,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,14.109329757,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,14.350047529,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,13.376624885,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,13.899182143,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,15.040042332,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,15.662080133,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,13.869849949,,
"SVK","Slovak Republic","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,11.014467821,,
"IRL","Ireland","MW","All persons","GWG5","Gender wage gap at median","2002","2002",,,"0","Units",,,17.769038255,,
"IRL","Ireland","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,19.602019602,,
"IRL","Ireland","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,14.345864662,,
"IRL","Ireland","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,10.606060606,,
